Date,UNP,CSX,NSC,NEE,SO,DUK,AEP,ED,EXC,XEL,CNP,ENB,KMI,ET,OKE,TRGP,PAA,JPM,BAC,C,WFC,GS,MS,PNC,BLK,BX,V,MA,LMT,RTX,NOC,GD,LHX,HII,BWXT
8/29/23, 223.44 , 30.75 , 207.73 , 67.51 , 68.57 , 90.29 , 79.63 , 90.08 , 40.50 , 57.95 , 28.13 , 35.06 , 17.45 , 13.52 , 65.25 , 85.70 , 15.25 , 148.76 , 29.17 , 41.72 , 42.00 , 332.55 , 85.55 , 120.59 , 691.03 , 104.30 , 245.34 , 411.65 , 448.40 , 85.35 , 430.06 , 226.15 , 177.25 , 219.02 , 73.53 
8/30/23, 222.89 , 30.73 , 209.43 , 67.09 , 68.62 , 89.95 , 79.44 , 89.83 , 40.42 , 57.68 , 27.92 , 35.26 , 17.44 , 13.55 , 65.43 , 86.20 , 15.25 , 148.16 , 29.04 , 41.37 , 41.54 , 328.58 , 85.26 , 120.48 , 695.81 , 104.89 , 246.23 , 413.91 , 452.41 , 86.43 , 434.80 , 227.24 , 177.80 , 220.81 , 73.91 
8/31/23, 220.57 , 30.20 , 205.01 , 66.80 , 67.73 , 88.80 , 78.40 , 88.96 , 40.12 , 57.13 , 27.89 , 35.08 , 17.22 , 13.47 , 65.20 , 86.25 , 15.45 , 146.33 , 28.67 , 41.29 , 41.29 , 327.71 , 85.15 , 120.73 , 700.54 , 106.37 , 245.68 , 412.64 , 448.35 , 86.04 , 433.09 , 226.64 , 178.09 , 220.32 , 73.76 
9/1/23, 221.03 , 30.63 , 206.38 , 66.87 , 67.22 , 87.93 , 77.52 , 88.35 , 39.99 , 56.51 , 27.65 , 35.51 , 17.14 , 13.62 , 65.55 , 87.53 , 15.32 , 146.82 , 28.98 , 41.59 , 41.65 , 327.40 , 85.75 , 122.22 , 706.19 , 104.49 , 248.11 , 415.57 , 448.18 , 86.28 , 435.62 , 226.37 , 177.26 , 220.86 , 73.97 
9/5/23, 215.71 , 29.92 , 201.09 , 66.20 , 66.30 , 86.65 , 76.00 , 86.51 , 39.51 , 55.59 , 27.33 , 35.29 , 17.07 , 13.78 , 65.66 , 86.85 , 14.78 , 145.20 , 28.65 , 41.36 , 41.54 , 323.75 , 84.84 , 120.49 , 695.93 , 108.24 , 245.34 , 411.50 , 445.19 , 85.05 , 431.08 , 223.33 , 172.45 , 217.12 , 72.43 
9/6/23, 212.83 , 29.73 , 198.42 , 65.69 , 66.25 , 87.49 , 76.38 , 86.80 , 39.86 , 56.34 , 27.36 , 33.21 , 16.63 , 13.50 , 63.65 , 85.03 , 14.76 , 144.96 , 28.39 , 41.37 , 41.02 , 321.13 , 84.16 , 118.36 , 694.18 , 107.90 , 246.16 , 413.18 , 423.94 , 83.51 , 423.64 , 218.05 , 170.19 , 209.20 , 72.23 
9/7/23, 210.57 , 29.49 , 196.19 , 66.25 , 67.11 , 89.40 , 77.34 , 88.51 , 40.57 , 56.60 , 27.95 , 33.22 , 16.59 , 13.70 , 64.31 , 85.51 , 14.72 , 143.72 , 28.13 , 40.73 , 40.43 , 321.96 , 83.84 , 115.77 , 691.06 , 109.39 , 247.14 , 414.62 , 425.94 , 84.33 , 430.99 , 218.69 , 168.59 , 209.38 , 73.04 
9/8/23, 211.80 , 29.95 , 195.64 , 66.83 , 67.93 , 91.02 , 77.74 , 89.25 , 40.58 , 57.07 , 28.29 , 33.54 , 16.80 , 13.76 , 64.77 , 85.33 , 14.70 , 143.83 , 28.36 , 40.59 , 41.00 , 325.52 , 84.92 , 116.93 , 690.62 , 112.67 , 247.29 , 414.84 , 423.09 , 83.48 , 422.72 , 217.87 , 167.94 , 210.84 , 72.10 
9/11/23, 211.61 , 30.18 , 195.97 , 67.53 , 68.13 , 91.78 , 77.80 , 89.73 , 40.58 , 57.43 , 28.31 , 33.71 , 16.67 , 13.60 , 64.53 , 83.83 , 14.91 , 144.46 , 28.48 , 40.59 , 41.33 , 324.65 , 83.51 , 118.02 , 695.93 , 113.50 , 247.22 , 416.69 , 420.66 , 76.90 , 425.00 , 216.27 , 168.88 , 211.10 , 73.04 
9/12/23, 213.87 , 30.59 , 198.55 , 67.73 , 68.60 , 92.12 , 77.82 , 90.20 , 40.56 , 57.21 , 28.30 , 34.14 , 17.13 , 13.66 , 66.32 , 85.19 , 14.99 , 146.34 , 28.97 , 41.68 , 42.54 , 330.90 , 85.55 , 124.85 , 697.34 , 112.54 , 247.30 , 416.27 , 417.83 , 75.56 , 424.08 , 217.38 , 169.10 , 211.35 , 73.38 
9/13/23, 212.13 , 30.50 , 200.73 , 68.43 , 69.50 , 93.88 , 79.33 , 91.46 , 41.13 , 58.13 , 28.64 , 34.32 , 17.16 , 13.54 , 67.00 , 84.77 , 15.22 , 146.41 , 28.88 , 42.37 , 42.25 , 334.98 , 87.25 , 123.61 , 697.23 , 112.75 , 247.83 , 416.30 , 420.99 , 75.56 , 426.31 , 219.69 , 169.15 , 209.52 , 73.33 
9/14/23, 215.70 , 31.04 , 206.60 , 69.28 , 70.90 , 95.45 , 80.60 , 92.38 , 41.84 , 58.68 , 28.98 , 35.32 , 17.31 , 13.57 , 68.53 , 85.74 , 15.15 , 149.25 , 29.20 , 43.14 , 43.05 , 344.57 , 89.07 , 126.97 , 706.81 , 112.71 , 241.50 , 413.34 , 425.89 , 75.50 , 432.32 , 221.46 , 171.56 , 212.93 , 74.34 
9/15/23, 213.32 , 30.85 , 204.03 , 68.64 , 71.09 , 95.18 , 80.04 , 91.49 , 41.65 , 57.97 , 29.08 , 35.09 , 17.07 , 13.59 , 67.54 , 84.66 , 15.25 , 148.81 , 28.84 , 42.71 , 42.95 , 342.54 , 88.41 , 126.35 , 697.41 , 113.79 , 241.07 , 414.31 , 424.05 , 75.80 , 433.49 , 224.05 , 172.72 , 211.65 , 74.82 
9/18/23, 213.15 , 31.10 , 204.13 , 68.24 , 70.95 , 94.96 , 80.23 , 91.57 , 41.49 , 57.99 , 29.15 , 35.02 , 17.02 , 13.77 , 68.19 , 85.66 , 15.44 , 149.12 , 28.76 , 42.64 , 43.43 , 343.32 , 88.71 , 124.68 , 694.89 , 114.37 , 244.66 , 417.13 , 429.86 , 75.18 , 440.52 , 224.33 , 175.13 , 212.28 , 76.48 
9/19/23, 211.77 , 30.91 , 201.91 , 67.59 , 70.91 , 93.84 , 80.06 , 91.17 , 41.07 , 58.52 , 28.98 , 34.95 , 16.93 , 13.82 , 67.78 , 85.15 , 15.61 , 148.93 , 28.65 , 42.68 , 43.22 , 341.89 , 88.51 , 124.19 , 688.96 , 115.12 , 243.56 , 413.53 , 425.31 , 75.08 , 435.97 , 222.85 , 176.14 , 208.92 , 75.19 
9/20/23, 212.98 , 31.31 , 205.29 , 67.35 , 71.20 , 94.37 , 80.45 , 91.50 , 40.83 , 59.96 , 28.82 , 34.95 , 16.86 , 13.90 , 67.01 , 85.43 , 15.67 , 148.30 , 28.55 , 42.30 , 42.87 , 336.70 , 87.14 , 123.95 , 683.48 , 114.22 , 241.86 , 410.52 , 426.95 , 74.43 , 440.18 , 225.55 , 174.65 , 205.58 , 74.94 
9/21/23, 211.40 , 31.02 , 201.28 , 66.91 , 69.90 , 93.41 , 79.88 , 90.86 , 40.46 , 59.38 , 28.39 , 34.30 , 16.56 , 13.71 , 65.99 , 83.07 , 15.79 , 147.14 , 28.05 , 41.71 , 42.32 , 330.24 , 84.88 , 122.17 , 668.83 , 111.13 , 236.61 , 403.36 , 417.54 , 72.64 , 437.11 , 221.88 , 173.94 , 202.50 , 74.16 
9/22/23, 209.24 , 31.20 , 202.50 , 67.70 , 69.37 , 93.33 , 79.17 , 90.83 , 40.21 , 59.73 , 28.30 , 34.52 , 16.60 , 13.82 , 66.19 , 84.44 , 15.67 , 145.73 , 27.64 , 40.92 , 41.23 , 327.89 , 83.29 , 120.85 , 660.10 , 111.18 , 235.08 , 402.22 , 413.65 , 71.58 , 424.90 , 218.34 , 173.57 , 201.08 , 74.07 
9/25/23, 208.48 , 31.15 , 202.88 , 67.47 , 69.29 , 93.31 , 78.68 , 90.23 , 40.30 , 59.49 , 28.29 , 34.46 , 16.75 , 14.01 , 66.54 , 85.32 , 15.19 , 146.45 , 27.60 , 41.02 , 41.56 , 328.84 , 83.03 , 122.62 , 657.55 , 110.30 , 233.36 , 402.49 , 412.90 , 72.05 , 425.57 , 219.33 , 174.16 , 201.33 , 74.81 
9/26/23, 204.84 , 30.62 , 198.27 , 65.34 , 67.11 , 91.12 , 76.34 , 87.83 , 39.15 , 57.72 , 27.29 , 33.69 , 16.47 , 13.86 , 64.48 , 84.35 , 15.27 , 144.93 , 27.17 , 40.22 , 40.65 , 323.82 , 82.17 , 121.59 , 646.72 , 105.94 , 229.65 , 395.38 , 408.75 , 72.26 , 426.58 , 218.18 , 173.48 , 200.41 , 74.20 
9/27/23, 202.40 , 30.28 , 196.22 , 59.96 , 66.14 , 90.09 , 75.86 , 86.63 , 38.80 , 57.21 , 27.15 , 33.63 , 16.66 , 13.95 , 64.51 , 86.59 , 15.41 , 145.78 , 27.27 , 40.46 , 40.86 , 321.95 , 81.65 , 121.81 , 643.39 , 106.55 , 229.50 , 395.48 , 408.72 , 72.88 , 437.24 , 221.00 , 175.20 , 203.19 , 74.38 
9/28/23, 204.11 , 30.57 , 197.38 , 57.08 , 65.07 , 88.68 , 74.67 , 85.49 , 37.88 , 56.87 , 26.70 , 33.54 , 16.67 , 14.02 , 64.89 , 87.44 , 15.32 , 147.59 , 27.56 , 41.20 , 40.91 , 325.20 , 82.19 , 122.83 , 645.24 , 108.23 , 231.66 , 399.44 , 410.96 , 72.00 , 439.50 , 222.39 , 172.34 , 205.06 , 75.06 
9/29/23, 203.63 , 30.75 , 196.93 , 57.29 , 64.72 , 88.26 , 75.22 , 85.53 , 37.79 , 57.22 , 26.85 , 33.19 , 16.58 , 14.03 , 63.43 , 85.72 , 15.18 , 145.02 , 27.38 , 41.13 , 40.86 , 323.57 , 81.67 , 122.77 , 646.49 , 107.14 , 230.01 , 395.91 , 408.96 , 71.97 , 440.19 , 220.97 , 174.12 , 204.58 , 74.98 
10/2/23, 202.64 , 30.54 , 191.50 , 52.15 , 62.71 , 85.44 , 71.84 , 81.62 , 36.61 , 55.03 , 25.75 , 31.99 , 16.16 , 13.78 , 61.85 , 83.43 , 14.66 , 143.77 , 26.70 , 40.50 , 39.61 , 318.50 , 80.41 , 120.02 , 643.04 , 107.16 , 231.27 , 395.85 , 407.82 , 71.34 , 442.22 , 222.93 , 171.56 , 202.01 , 72.72 
10/3/23, 203.78 , 30.77 , 192.42 , 52.78 , 64.03 , 85.76 , 72.81 , 83.18 , 37.05 , 55.84 , 26.35 , 31.57 , 16.10 , 13.55 , 61.98 , 82.07 , 14.41 , 142.71 , 25.91 , 39.86 , 38.67 , 306.12 , 78.02 , 119.78 , 625.47 , 103.22 , 228.81 , 391.06 , 403.83 , 70.58 , 434.31 , 220.74 , 169.28 , 202.22 , 72.84 
10/4/23, 202.27 , 30.85 , 192.96 , 50.62 , 64.62 , 86.12 , 73.29 , 84.20 , 37.41 , 56.63 , 26.54 , 31.38 , 16.03 , 13.34 , 61.35 , 79.23 , 14.48 , 143.35 , 25.94 , 39.81 , 38.97 , 308.60 , 79.09 , 120.10 , 636.53 , 104.24 , 231.22 , 393.76 , 401.33 , 70.12 , 422.29 , 219.33 , 163.78 , 201.65 , 73.02 
10/5/23, 200.64 , 30.41 , 190.69 , 49.45 , 64.59 , 85.48 , 71.33 , 84.76 , 37.41 , 56.48 , 26.62 , 31.75 , 16.16 , 13.36 , 62.44 , 80.15 , 14.44 , 142.90 , 26.06 , 39.88 , 39.30 , 310.50 , 79.15 , 120.38 , 640.30 , 104.19 , 233.48 , 394.20 , 397.35 , 69.38 , 420.07 , 216.75 , 161.28 , 200.29 , 72.76 
10/6/23, 202.46 , 30.91 , 191.51 , 50.24 , 64.97 , 86.92 , 72.19 , 86.35 , 38.08 , 57.35 , 26.87 , 31.82 , 16.26 , 13.46 , 63.50 , 81.29 , 14.80 , 145.10 , 26.07 , 40.57 , 39.69 , 312.48 , 80.33 , 120.32 , 648.26 , 105.13 , 235.04 , 397.97 , 400.73 , 69.77 , 423.24 , 219.94 , 163.89 , 202.52 , 74.08 
10/9/23, 204.30 , 31.08 , 195.75 , 49.32 , 65.91 , 88.23 , 73.66 , 87.55 , 38.70 , 57.65 , 27.29 , 32.37 , 16.76 , 13.69 , 65.95 , 83.14 , 14.82 , 144.77 , 26.31 , 40.74 , 39.70 , 312.61 , 79.91 , 120.86 , 643.62 , 104.81 , 234.44 , 394.74 , 436.53 , 72.99 , 471.61 , 238.48 , 180.21 , 221.44 , 77.47 
10/10/23, 206.35 , 31.54 , 200.81 , 51.58 , 66.44 , 88.94 , 74.23 , 88.12 , 39.28 , 58.06 , 27.47 , 32.42 , 16.82 , 13.81 , 66.86 , 83.20 , 15.13 , 145.65 , 27.01 , 41.44 , 39.82 , 314.77 , 80.13 , 122.23 , 641.95 , 105.29 , 236.60 , 400.37 , 435.10 , 73.35 , 465.12 , 236.67 , 177.57 , 219.34 , 77.01 
10/11/23, 209.48 , 31.61 , 202.00 , 53.54 , 67.10 , 89.87 , 75.28 , 88.45 , 40.04 , 58.81 , 27.75 , 32.81 , 16.85 , 13.76 , 67.46 , 85.50 , 15.25 , 146.15 , 27.02 , 41.53 , 39.69 , 313.02 , 78.90 , 122.74 , 642.67 , 107.27 , 235.68 , 399.81 , 436.65 , 73.31 , 473.37 , 237.78 , 176.82 , 220.30 , 77.38 
10/12/23, 207.99 , 31.16 , 200.98 , 53.00 , 65.70 , 88.03 , 73.48 , 87.37 , 39.83 , 58.15 , 27.53 , 32.55 , 16.91 , 13.77 , 68.10 , 85.52 , 15.46 , 145.81 , 26.90 , 41.53 , 39.74 , 309.85 , 77.81 , 121.32 , 636.17 , 104.86 , 236.78 , 399.90 , 434.14 , 73.30 , 477.31 , 237.40 , 173.80 , 218.81 , 76.71 
10/13/23, 207.75 , 31.14 , 200.94 , 54.49 , 66.55 , 88.68 , 74.47 , 88.02 , 39.95 , 58.86 , 27.57 , 32.73 , 17.11 , 13.83 , 69.12 , 87.22 , 15.48 , 148.00 , 26.76 , 41.43 , 40.96 , 309.30 , 77.79 , 118.14 , 627.66 , 103.80 , 237.67 , 398.03 , 441.06 , 73.25 , 490.15 , 243.04 , 177.24 , 224.83 , 77.36 
10/16/23, 210.83 , 31.41 , 207.55 , 54.38 , 67.50 , 89.46 , 76.06 , 88.66 , 40.17 , 59.56 , 27.78 , 33.15 , 17.28 , 13.90 , 70.07 , 87.93 , 15.58 , 147.85 , 26.99 , 40.95 , 41.65 , 314.39 , 78.73 , 118.13 , 635.45 , 104.54 , 240.07 , 401.16 , 440.41 , 73.98 , 489.07 , 242.87 , 179.00 , 225.16 , 77.97 
10/17/23, 211.34 , 31.37 , 207.83 , 54.17 , 67.11 , 88.96 , 75.67 , 88.90 , 40.06 , 59.51 , 27.94 , 32.59 , 17.33 , 13.84 , 69.51 , 87.85 , 15.70 , 147.53 , 27.62 , 41.20 , 41.98 , 309.36 , 80.33 , 119.13 , 636.10 , 105.33 , 241.20 , 401.77 , 441.13 , 73.89 , 489.00 , 241.27 , 178.30 , 222.96 , 78.29 
10/18/23, 205.92 , 30.67 , 203.44 , 53.24 , 66.60 , 88.19 , 75.17 , 88.28 , 39.91 , 59.33 , 27.68 , 32.18 , 17.14 , 13.93 , 68.64 , 87.51 , 15.78 , 145.91 , 27.31 , 40.47 , 41.53 , 301.96 , 74.88 , 115.69 , 616.69 , 102.30 , 237.47 , 393.21 , 446.07 , 74.24 , 490.76 , 239.81 , 179.55 , 223.01 , 77.43 
10/19/23, 210.33 , 30.54 , 200.09 , 52.39 , 66.44 , 87.78 , 74.42 , 87.67 , 39.77 , 59.05 , 27.47 , 32.09 , 17.01 , 14.03 , 69.21 , 87.71 , 15.70 , 145.29 , 26.96 , 40.06 , 41.18 , 299.19 , 72.92 , 115.66 , 622.51 , 94.22 , 233.81 , 387.87 , 449.18 , 73.89 , 489.94 , 237.95 , 177.90 , 221.33 , 77.18 
10/20/23, 211.34 , 30.76 , 201.70 , 51.96 , 65.73 , 87.03 , 73.35 , 87.06 , 39.30 , 58.10 , 27.14 , 31.82 , 16.99 , 14.00 , 67.58 , 86.69 , 15.59 , 142.95 , 26.31 , 39.68 , 40.27 , 300.05 , 73.13 , 111.82 , 614.83 , 94.42 , 233.38 , 384.41 , 444.17 , 72.55 , 485.70 , 234.94 , 176.10 , 219.09 , 76.51 
10/23/23, 207.76 , 30.16 , 196.90 , 51.52 , 65.43 , 86.33 , 73.35 , 86.59 , 38.40 , 58.05 , 26.80 , 32.12 , 16.98 , 13.78 , 66.74 , 86.40 , 15.58 , 141.00 , 25.57 , 38.89 , 39.48 , 299.22 , 71.70 , 109.71 , 614.73 , 92.74 , 231.53 , 383.67 , 446.16 , 73.13 , 480.60 , 233.21 , 176.87 , 216.34 , 75.00 
10/24/23, 205.44 , 29.68 , 196.24 , 55.12 , 66.45 , 87.76 , 74.74 , 87.97 , 38.86 , 59.08 , 27.32 , 32.13 , 16.85 , 13.75 , 66.60 , 85.49 , 15.50 , 141.17 , 25.47 , 38.93 , 39.28 , 299.18 , 71.56 , 111.28 , 612.39 , 95.17 , 234.65 , 386.91 , 440.90 , 78.38 , 478.44 , 233.00 , 173.02 , 214.33 , 75.29 
10/25/23, 205.22 , 29.60 , 185.79 , 56.46 , 66.61 , 88.15 , 75.36 , 88.31 , 39.00 , 59.47 , 27.46 , 32.26 , 16.79 , 13.69 , 66.27 , 85.35 , 15.33 , 140.40 , 25.55 , 38.61 , 39.03 , 296.76 , 71.40 , 111.29 , 608.68 , 91.91 , 236.85 , 386.31 , 447.69 , 78.41 , 483.26 , 242.40 , 175.74 , 215.06 , 75.53 
10/26/23, 202.24 , 29.59 , 185.30 , 57.57 , 67.16 , 89.20 , 75.77 , 89.30 , 39.15 , 59.77 , 27.60 , 32.00 , 16.70 , 13.57 , 66.32 , 85.71 , 15.15 , 140.76 , 26.12 , 39.34 , 39.65 , 296.99 , 72.07 , 114.36 , 607.07 , 92.30 , 231.28 , 364.59 , 445.97 , 79.15 , 477.78 , 240.55 , 175.21 , 218.03 , 75.68 
10/27/23, 201.72 , 29.24 , 184.53 , 56.24 , 66.53 , 87.53 , 74.93 , 87.47 , 38.43 , 58.31 , 26.69 , 31.39 , 16.37 , 13.11 , 65.44 , 84.39 , 14.91 , 135.69 , 25.17 , 38.24 , 38.76 , 289.91 , 70.40 , 111.24 , 598.08 , 89.61 , 229.27 , 364.08 , 443.39 , 79.16 , 473.07 , 238.25 , 170.93 , 213.12 , 74.01 
10/30/23, 205.80 , 29.40 , 187.57 , 57.20 , 66.79 , 87.90 , 75.41 , 87.48 , 38.45 , 58.74 , 26.89 , 31.86 , 16.13 , 13.15 , 65.61 , 83.60 , 15.15 , 137.42 , 25.69 , 38.93 , 39.43 , 300.83 , 70.59 , 112.89 , 607.12 , 92.38 , 233.08 , 372.42 , 445.84 , 78.57 , 468.68 , 238.98 , 174.36 , 217.35 , 73.15 
10/31/23, 207.61 , 29.85 , 190.79 , 58.30 , 67.30 , 88.89 , 75.54 , 87.79 , 38.94 , 59.27 , 26.88 , 32.04 , 16.20 , 13.15 , 65.20 , 83.61 , 15.38 , 139.06 , 26.34 , 39.49 , 39.77 , 303.61 , 70.82 , 114.47 , 612.28 , 92.35 , 235.10 , 376.35 , 454.64 , 81.39 , 471.43 , 241.31 , 179.41 , 219.82 , 74.28 
11/1/23, 207.56 , 29.57 , 190.19 , 58.43 , 68.43 , 89.54 , 76.48 , 89.16 , 39.53 , 60.54 , 27.32 , 32.40 , 16.35 , 13.15 , 64.54 , 84.15 , 15.88 , 138.94 , 26.40 , 39.60 , 39.61 , 307.16 , 70.95 , 113.46 , 616.21 , 94.75 , 238.58 , 377.82 , 452.38 , 82.15 , 468.26 , 242.70 , 178.72 , 220.99 , 74.58 
11/2/23, 211.39 , 30.39 , 191.86 , 59.91 , 70.12 , 89.89 , 79.24 , 90.16 , 40.70 , 61.07 , 27.49 , 33.51 , 16.90 , 13.64 , 66.65 , 90.25 , 15.82 , 141.42 , 27.62 , 41.35 , 40.51 , 313.76 , 73.46 , 119.85 , 644.49 , 98.20 , 243.25 , 382.69 , 458.04 , 82.78 , 475.77 , 244.01 , 183.06 , 233.85 , 76.90 
11/3/23, 212.13 , 30.40 , 194.56 , 59.38 , 70.39 , 90.28 , 79.72 , 90.07 , 40.56 , 61.03 , 27.39 , 33.83 , 16.87 , 13.66 , 66.84 , 88.12 , 15.84 , 143.00 , 28.42 , 42.26 , 41.62 , 327.62 , 76.26 , 123.21 , 657.97 , 100.90 , 243.60 , 386.05 , 453.34 , 82.72 , 470.58 , 243.21 , 185.67 , 233.96 , 76.13 
11/6/23, 213.10 , 30.38 , 195.28 , 59.04 , 69.23 , 89.72 , 79.25 , 90.54 , 40.02 , 60.56 , 27.24 , 33.85 , 16.67 , 13.51 , 66.28 , 87.54 , 15.55 , 144.08 , 28.33 , 42.04 , 41.34 , 323.91 , 75.92 , 121.55 , 653.22 , 98.33 , 243.49 , 386.16 , 451.16 , 82.40 , 471.00 , 243.93 , 181.76 , 234.55 , 76.20 
11/7/23, 211.41 , 30.35 , 194.40 , 58.46 , 68.72 , 89.28 , 78.85 , 89.48 , 39.74 , 59.83 , 27.19 , 33.64 , 16.55 , 13.31 , 64.70 , 85.52 , 15.25 , 144.01 , 28.16 , 41.96 , 41.04 , 323.95 , 75.51 , 120.78 , 648.59 , 98.93 , 244.77 , 388.87 , 450.15 , 82.67 , 467.70 , 242.73 , 182.89 , 232.24 , 76.06 
11/8/23, 212.00 , 30.37 , 194.81 , 57.50 , 68.60 , 88.36 , 78.15 , 88.68 , 39.58 , 59.08 , 26.86 , 33.56 , 16.34 , 13.07 , 63.63 , 83.38 , 15.14 , 144.72 , 27.89 , 41.82 , 40.98 , 324.56 , 75.97 , 120.26 , 654.95 , 99.16 , 243.91 , 389.70 , 444.66 , 83.20 , 460.48 , 242.02 , 181.49 , 228.52 , 76.02 
11/9/23, 210.23 , 30.17 , 193.81 , 54.72 , 68.04 , 87.96 , 77.26 , 89.25 , 39.25 , 58.70 , 26.76 , 33.37 , 16.21 , 13.02 , 63.83 , 83.69 , 15.25 , 144.29 , 27.53 , 41.50 , 40.40 , 320.78 , 74.19 , 119.36 , 651.82 , 96.85 , 241.64 , 387.96 , 442.46 , 82.43 , 461.09 , 240.10 , 180.76 , 228.14 , 75.27 
11/10/23, 211.49 , 30.70 , 196.88 , 55.14 , 68.10 , 88.27 , 77.70 , 89.35 , 39.43 , 59.20 , 27.12 , 33.40 , 16.44 , 13.14 , 64.36 , 84.56 , 15.34 , 146.43 , 27.68 , 42.08 , 40.89 , 325.51 , 75.33 , 120.43 , 665.00 , 98.64 , 245.25 , 394.38 , 444.87 , 82.22 , 463.27 , 243.55 , 182.17 , 229.93 , 76.60 
11/13/23, 209.40 , 30.45 , 199.07 , 54.50 , 67.34 , 87.02 , 75.02 , 88.37 , 38.80 , 58.27 , 26.73 , 33.81 , 16.52 , 13.19 , 64.66 , 84.91 , 15.48 , 145.78 , 27.70 , 42.70 , 40.77 , 326.91 , 75.04 , 119.60 , 661.45 , 97.73 , 244.67 , 394.35 , 445.03 , 82.03 , 464.38 , 246.65 , 183.85 , 233.36 , 76.85 
11/14/23, 215.69 , 31.11 , 204.12 , 57.55 , 69.21 , 89.85 , 77.41 , 90.50 , 39.59 , 60.30 , 27.67 , 33.27 , 16.80 , 13.31 , 65.73 , 86.43 , 15.44 , 148.44 , 29.22 , 44.36 , 42.08 , 338.72 , 78.31 , 126.66 , 697.35 , 102.59 , 246.94 , 397.65 , 444.22 , 80.69 , 466.83 , 247.86 , 187.61 , 235.92 , 78.46 
11/15/23, 218.08 , 30.99 , 207.01 , 57.00 , 68.77 , 89.61 , 76.53 , 90.55 , 39.67 , 60.09 , 27.43 , 33.40 , 16.92 , 13.36 , 66.12 , 86.27 , 15.28 , 149.74 , 29.62 , 44.88 , 42.84 , 337.60 , 79.68 , 128.96 , 708.84 , 104.28 , 248.11 , 396.83 , 445.14 , 80.63 , 464.99 , 245.76 , 187.44 , 234.90 , 76.39 
11/16/23, 219.36 , 31.33 , 208.34 , 56.60 , 70.27 , 90.18 , 77.38 , 91.13 , 39.48 , 60.70 , 27.66 , 32.90 , 16.82 , 13.18 , 65.52 , 83.85 , 15.54 , 151.45 , 29.54 , 44.67 , 42.53 , 336.67 , 79.66 , 129.34 , 714.90 , 103.70 , 248.57 , 397.10 , 445.59 , 80.23 , 463.88 , 245.26 , 186.26 , 234.57 , 77.01 
11/17/23, 219.21 , 31.62 , 211.04 , 57.37 , 69.77 , 90.01 , 77.39 , 91.36 , 38.95 , 60.56 , 27.80 , 33.68 , 16.96 , 13.52 , 66.63 , 86.02 , 15.53 , 152.82 , 29.98 , 45.36 , 42.96 , 339.19 , 80.28 , 130.26 , 716.86 , 104.96 , 249.56 , 400.30 , 444.68 , 79.68 , 464.17 , 244.69 , 185.69 , 236.75 , 77.34 
11/20/23, 221.10 , 32.06 , 212.12 , 57.34 , 69.44 , 89.30 , 77.19 , 90.94 , 39.08 , 60.06 , 27.59 , 33.68 , 16.94 , 13.56 , 66.89 , 86.88 , 15.56 , 153.29 , 30.01 , 45.26 , 42.79 , 339.45 , 79.70 , 130.34 , 720.92 , 106.45 , 249.97 , 404.40 , 443.81 , 79.17 , 465.82 , 245.78 , 186.48 , 239.56 , 78.24 
11/21/23, 222.00 , 32.25 , 213.10 , 57.98 , 69.65 , 89.88 , 78.04 , 90.49 , 38.88 , 60.02 , 27.50 , 33.86 , 17.12 , 13.70 , 66.91 , 87.56 , 15.57 , 152.97 , 29.66 , 45.09 , 42.60 , 334.97 , 78.47 , 127.97 , 724.64 , 105.78 , 252.23 , 408.95 , 448.15 , 78.15 , 471.07 , 246.41 , 188.56 , 239.28 , 77.86 
11/22/23, 223.49 , 32.55 , 213.91 , 57.47 , 69.59 , 90.36 , 78.25 , 90.52 , 38.86 , 60.43 , 27.79 , 33.93 , 17.29 , 13.74 , 66.66 , 87.22 , 15.60 , 153.33 , 29.63 , 45.02 , 42.78 , 338.64 , 78.49 , 127.95 , 727.14 , 106.78 , 253.72 , 410.33 , 450.40 , 79.82 , 471.45 , 247.33 , 187.83 , 238.08 , 78.36 
11/24/23, 224.28 , 32.64 , 215.86 , 57.55 , 69.61 , 90.74 , 78.50 , 90.96 , 39.19 , 60.52 , 27.93 , 34.23 , 17.35 , 13.72 , 67.32 , 87.84 , 15.44 , 153.54 , 29.73 , 45.23 , 42.92 , 339.15 , 78.65 , 128.70 , 730.10 , 107.00 , 254.30 , 412.50 , 452.01 , 79.98 , 471.52 , 247.83 , 191.01 , 238.34 , 78.82 
11/27/23, 219.85 , 31.94 , 211.88 , 57.58 , 70.26 , 90.93 , 78.54 , 90.67 , 39.14 , 60.45 , 27.95 , 33.94 , 17.31 , 13.67 , 67.21 , 87.97 , 15.42 , 153.19 , 29.56 , 45.08 , 43.02 , 337.71 , 77.95 , 128.85 , 730.68 , 106.75 , 254.14 , 408.97 , 445.49 , 79.47 , 468.39 , 246.36 , 187.92 , 236.45 , 78.10 
11/28/23, 221.23 , 32.05 , 212.40 , 58.16 , 70.49 , 91.13 , 79.73 , 90.80 , 39.16 , 60.97 , 28.15 , 34.15 , 17.29 , 13.67 , 66.99 , 87.50 , 15.59 , 153.54 , 29.53 , 44.86 , 43.37 , 337.65 , 76.88 , 129.59 , 736.76 , 107.64 , 252.94 , 409.01 , 448.27 , 80.19 , 470.08 , 245.22 , 189.10 , 236.68 , 77.19 
